ic calculation: SQRT
pos	Ic
307.00	5.749e-01
307.40	1.051e+00
307.90	6.392e-01
308.30	1.029e+00
308.80	6.804e-01
309.20	8.270e-01
309.70	6.087e-01
310.10	7.305e-01
310.60	4.021e-01
311.00	9.070e-01
311.50	5.949e-01
311.90	8.059e-01
312.40	8.758e-01
312.80	6.348e-01
313.30	5.225e-01
313.70	7.586e-01
314.20	5.794e-01
314.60	9.324e-01
315.10	6.773e-01
315.50	6.027e-01
316.00	6.698e-01
316.40	6.111e-01
316.90	8.528e-01
317.30	7.758e-01
317.80	8.943e-01
318.20	4.051e-01
318.70	5.044e-01
319.10	5.976e-01
319.60	7.126e-01
320.00	9.567e-01
320.50	8.049e-01
321.00	8.400e-01
321.40	5.185e-01
321.90	6.981e-01
322.30	8.619e-01
322.80	6.708e-01
323.20	7.774e-01
323.70	6.620e-01
324.20	7.114e-01
324.60	8.868e-01
325.10	6.869e-01
325.50	5.516e-01
326.00	6.264e-01
326.40	5.822e-01
326.90	7.601e-01
327.40	6.977e-01
327.80	7.767e-01
328.30	8.719e-01
328.70	6.897e-01
329.20	7.704e-01
329.70	7.059e-01
330.10	7.886e-01
330.60	8.732e-01
331.10	8.269e-01
331.50	5.826e-01
332.00	5.203e-01
332.50	4.230e-01
332.90	5.488e-01
333.40	8.148e-01
333.90	6.528e-01
334.30	4.686e-01
334.80	6.666e-01
335.30	7.385e-01
335.70	6.755e-01
336.20	7.100e-01
336.60	8.826e-01
337.10	8.374e-01
337.60	6.804e-01
338.10	9.405e-01
338.50	6.286e-01
339.00	5.778e-01
339.50	6.130e-01
339.90	9.206e-01
340.40	7.561e-01
340.90	8.701e-01
341.40	6.697e-01
341.80	8.208e-01
342.30	8.189e-01
342.80	8.098e-01
343.30	6.459e-01
343.70	5.415e-01
344.20	5.470e-01
344.70	3.852e-01
345.20	5.133e-01
345.60	7.455e-01
346.10	8.494e-01
346.60	5.421e-01
347.00	7.217e-01
347.50	6.678e-01
348.00	5.360e-01
348.50	7.010e-01
348.90	5.886e-01
349.40	6.910e-01
349.90	7.494e-01
350.30	6.815e-01
350.80	6.189e-01
351.30	6.345e-01
351.80	8.176e-01
352.30	7.367e-01
352.70	9.380e-01
353.20	6.226e-01
353.70	7.137e-01
354.20	5.520e-01
354.70	7.735e-01
355.10	7.947e-01
355.60	8.358e-01
356.10	5.407e-01
356.60	6.124e-01
357.10	7.431e-01
357.60	8.498e-01
358.00	6.454e-01
358.50	5.513e-01
359.00	6.573e-01
359.50	5.494e-01
360.00	9.819e-01
360.50	9.308e-01
361.00	7.883e-01
361.50	5.686e-01
361.90	7.811e-01
362.40	6.042e-01
362.90	6.066e-01
363.40	6.578e-01
363.90	5.474e-01
364.40	7.013e-01
364.80	8.434e-01
365.30	5.994e-01
365.80	8.030e-01
366.30	5.567e-01
366.80	6.974e-01
367.30	7.501e-01
367.70	8.484e-01
368.20	5.999e-01
368.70	8.298e-01
369.20	6.602e-01
369.70	7.508e-01
370.20	9.861e-01
370.70	7.331e-01
371.20	7.895e-01
371.70	6.467e-01
372.20	7.197e-01
372.70	8.336e-01
373.20	7.613e-01
373.70	5.949e-01
374.20	5.771e-01
374.70	6.547e-01
375.20	5.959e-01
375.70	6.846e-01
376.20	7.144e-01
376.70	6.751e-01
377.20	7.394e-01
377.70	8.564e-01
378.20	6.590e-01
378.70	6.960e-01
379.20	6.076e-01
379.70	8.258e-01
380.20	7.698e-01
380.70	7.231e-01
381.20	6.663e-01
381.70	9.645e-01
382.20	8.322e-01
382.70	8.142e-01
383.20	7.892e-01
383.70	8.102e-01
384.20	7.678e-01
384.70	4.702e-01
385.20	8.622e-01
385.70	8.346e-01
386.20	8.065e-01
386.70	8.588e-01
387.20	6.802e-01
387.70	1.001e+00
388.20	8.732e-01
388.70	8.765e-01
389.30	6.398e-01
389.80	6.346e-01
390.30	7.046e-01
390.80	5.690e-01
391.30	7.026e-01
391.80	7.094e-01
392.30	8.205e-01
392.80	5.122e-01
393.30	8.837e-01
393.80	7.406e-01
394.30	6.317e-01
394.90	6.932e-01
395.40	5.855e-01
395.90	6.108e-01
396.40	9.766e-01
396.90	4.780e-01
397.40	8.210e-01
397.90	7.670e-01
398.40	7.640e-01
399.00	7.848e-01
399.50	9.423e-01
400.00	6.522e-01
400.50	9.689e-01
401.00	6.147e-01
401.50	6.213e-01
402.10	7.465e-01
402.60	7.575e-01
403.10	5.372e-01
403.60	6.964e-01
404.10	9.454e-01
404.70	6.304e-01
405.20	8.504e-01
405.70	1.075e+00
406.20	6.428e-01
406.70	8.147e-01
407.30	7.217e-01
407.80	7.936e-01
408.30	5.388e-01
408.80	4.059e-01
409.30	7.479e-01
409.90	8.031e-01
410.40	6.090e-01
410.90	7.458e-01
411.40	5.918e-01
411.90	9.142e-01
412.50	6.429e-01
413.00	8.133e-01
413.50	9.833e-01
414.00	6.522e-01
414.50	7.333e-01
415.10	8.799e-01
415.60	6.682e-01
416.10	6.405e-01
416.70	5.041e-01
417.20	7.593e-01
417.70	6.751e-01
418.20	5.232e-01
418.70	8.190e-01
419.30	7.755e-01
419.80	7.373e-01
420.30	6.971e-01
420.90	9.048e-01
421.40	8.724e-01
421.90	6.072e-01
422.50	6.046e-01
423.00	6.494e-01
423.50	7.085e-01
424.10	7.025e-01
424.60	6.528e-01
425.10	8.170e-01
425.60	7.673e-01
426.20	8.543e-01
426.70	9.072e-01
427.20	7.338e-01
427.80	7.355e-01
428.30	6.376e-01
428.80	8.023e-01
429.40	7.009e-01
429.90	1.009e+00
430.50	7.609e-01
431.00	6.123e-01
431.50	6.438e-01
432.10	8.855e-01
432.60	9.188e-01
433.10	6.668e-01
433.70	9.325e-01
434.20	8.323e-01
434.70	7.133e-01
435.30	7.836e-01
435.80	5.653e-01
436.40	8.503e-01
436.90	7.059e-01
437.50	8.838e-01
438.00	7.104e-01
438.50	6.803e-01
439.10	5.971e-01
439.60	7.554e-01
440.20	7.968e-01
440.70	6.483e-01
441.30	8.233e-01
441.80	9.104e-01
442.40	6.856e-01
442.90	7.437e-01
443.50	8.131e-01
444.00	7.260e-01
444.60	8.222e-01
445.10	1.210e+00
445.60	7.603e-01
446.20	6.387e-01
446.70	7.409e-01
447.30	7.303e-01
447.80	5.926e-01
448.40	6.894e-01
448.90	8.135e-01
449.50	6.721e-01
450.00	6.596e-01
450.60	5.327e-01
451.10	6.575e-01
451.60	7.446e-01
452.20	1.132e+00
452.70	6.166e-01
453.30	6.295e-01
453.80	8.156e-01
454.40	8.526e-01
454.90	8.915e-01
455.50	8.086e-01
456.00	6.970e-01
456.60	6.587e-01
457.20	8.363e-01
457.70	7.916e-01
458.30	6.055e-01
458.80	6.632e-01
459.40	6.678e-01
460.00	8.529e-01
460.50	6.921e-01
461.10	5.240e-01
461.60	7.578e-01
462.20	6.398e-01
462.70	8.127e-01
463.30	6.514e-01
463.80	9.888e-01
464.40	5.346e-01
465.00	1.069e+00
465.50	6.964e-01
466.10	9.334e-01
466.70	8.402e-01
467.20	6.729e-01
467.80	8.989e-01
468.30	6.794e-01
468.90	6.999e-01
469.40	6.646e-01
470.00	6.614e-01
470.60	6.531e-01
471.10	9.891e-01
471.70	6.584e-01
472.30	5.224e-01
472.80	7.062e-01
473.40	1.021e+00
474.00	7.249e-01
474.50	5.698e-01
475.10	5.490e-01
475.70	7.040e-01
476.20	6.571e-01
476.80	5.575e-01
477.40	6.958e-01
477.90	9.970e-01
478.50	5.308e-01
479.00	7.337e-01
479.60	5.882e-01
480.20	7.338e-01
480.80	6.058e-01
481.30	9.063e-01
481.90	6.044e-01
482.50	8.077e-01
483.00	8.807e-01
483.60	9.436e-01
484.20	7.114e-01
484.70	6.295e-01
485.30	6.818e-01
485.90	5.933e-01
486.50	4.797e-01
487.00	5.823e-01
487.60	6.466e-01
488.20	8.048e-01
488.80	6.998e-01
489.30	7.305e-01
489.90	7.473e-01
490.50	7.479e-01
491.10	7.259e-01
491.60	6.425e-01
492.20	6.345e-01
492.80	6.656e-01
493.40	5.385e-01
493.90	7.059e-01
494.50	8.797e-01
495.10	6.520e-01
495.70	8.740e-01
496.20	5.725e-01
496.80	8.023e-01
497.40	6.731e-01
498.00	4.402e-01
498.50	8.264e-01
499.10	9.098e-01
499.70	9.961e-01
500.30	6.424e-01
500.90	7.929e-01
501.40	9.384e-01
502.00	7.275e-01
502.60	5.770e-01
503.20	8.217e-01
503.80	9.021e-01
504.30	5.181e-01
504.90	8.459e-01
505.50	6.401e-01
506.10	6.756e-01
506.70	5.899e-01
507.30	6.252e-01
507.90	5.521e-01
508.50	6.210e-01
509.10	5.867e-01
509.60	1.009e+00
510.20	7.028e-01
510.80	7.098e-01
511.40	8.161e-01
512.00	8.855e-01
512.60	9.004e-01
513.20	6.972e-01
513.70	9.931e-01
514.30	9.379e-01
514.90	5.666e-01
515.50	8.750e-01
516.10	5.762e-01
516.70	9.388e-01
517.30	6.398e-01
517.90	4.303e-01
518.50	6.851e-01
519.10	7.428e-01
519.70	7.831e-01
520.30	8.127e-01
520.90	5.814e-01
521.50	6.604e-01
522.00	6.036e-01
522.60	6.800e-01
523.20	7.765e-01
523.80	8.850e-01
524.40	7.351e-01
525.00	7.480e-01
525.60	6.883e-01
526.20	6.160e-01
526.80	6.751e-01
527.40	6.470e-01
528.00	8.915e-01
528.60	9.232e-01
529.20	5.997e-01
529.80	6.548e-01
530.40	8.351e-01
531.00	7.617e-01
531.60	6.451e-01
532.20	7.662e-01
532.80	8.761e-01
533.40	7.580e-01
534.00	7.803e-01
534.60	6.759e-01
535.30	6.444e-01
535.90	8.063e-01
536.50	7.068e-01
537.10	6.914e-01
537.70	9.565e-01
538.30	8.444e-01
538.90	7.569e-01
539.50	6.193e-01
540.10	5.784e-01
540.70	5.603e-01
541.30	5.706e-01
541.90	7.145e-01
542.50	7.535e-01
543.10	8.097e-01
543.80	7.533e-01
544.40	6.757e-01
545.00	7.820e-01
545.60	8.065e-01
546.20	7.534e-01
546.80	7.645e-01
547.40	7.084e-01
548.00	8.862e-01
548.60	8.610e-01
549.30	6.414e-01
549.90	6.558e-01
550.50	6.512e-01
551.10	7.335e-01
551.70	6.779e-01
552.30	5.502e-01
553.00	9.296e-01
553.60	8.267e-01
554.20	6.396e-01
554.80	7.578e-01
555.40	6.964e-01
556.00	7.795e-01
556.60	7.721e-01
557.30	7.998e-01
557.90	8.428e-01
558.50	6.397e-01
559.10	7.085e-01
559.70	9.297e-01
560.40	6.761e-01
561.00	6.104e-01
561.60	8.657e-01
562.30	7.499e-01
562.90	7.483e-01
563.50	6.141e-01
564.10	6.489e-01
564.80	7.164e-01
565.40	5.509e-01
566.00	8.678e-01
566.60	7.279e-01
567.30	8.130e-01
567.90	6.083e-01
568.50	5.149e-01
569.10	6.256e-01
569.80	6.423e-01
570.40	8.232e-01
571.00	6.481e-01
571.60	1.064e+00
572.30	6.028e-01
572.90	6.748e-01
573.60	6.050e-01
574.20	7.592e-01
574.80	8.640e-01
575.50	7.219e-01
576.10	4.641e-01
576.70	8.803e-01
577.40	1.012e+00
578.00	7.947e-01
578.60	7.131e-01
579.20	8.451e-01
579.90	7.132e-01
580.50	6.313e-01
581.20	7.573e-01
581.80	9.432e-01
582.40	4.079e-01
583.10	5.893e-01
583.70	8.238e-01
584.30	6.466e-01
585.00	7.548e-01
585.60	6.900e-01
586.30	7.599e-01
586.90	5.621e-01
587.60	8.928e-01
588.20	7.009e-01
588.80	1.109e+00
589.50	6.705e-01
590.10	7.249e-01
590.80	5.831e-01
591.40	7.848e-01
592.10	7.013e-01
592.70	5.629e-01
593.30	7.007e-01
594.00	5.962e-01
594.60	6.950e-01
595.30	6.597e-01
595.90	7.408e-01
596.60	4.489e-01
597.20	8.629e-01
597.80	4.302e-01
598.50	8.031e-01
599.10	8.139e-01
599.80	5.277e-01
600.40	9.050e-01
601.10	7.243e-01
601.70	6.474e-01
602.40	5.170e-01
603.00	8.650e-01
603.70	5.420e-01
604.30	6.849e-01
605.00	6.893e-01
605.60	7.839e-01
606.30	6.822e-01
606.90	7.751e-01
607.60	7.032e-01
608.20	7.303e-01
608.90	8.018e-01
609.50	6.402e-01
610.20	6.454e-01
610.80	1.181e+00
611.50	7.115e-01
612.10	7.867e-01
612.80	7.027e-01
613.50	8.764e-01
614.10	7.645e-01
614.80	7.915e-01
615.40	6.301e-01
616.10	6.879e-01
616.80	4.945e-01
617.40	7.428e-01
618.10	7.952e-01
618.70	5.809e-01
619.40	7.826e-01
620.10	8.003e-01
620.70	9.706e-01
621.40	8.018e-01
622.10	1.053e+00
622.70	6.730e-01
623.40	8.009e-01
624.10	7.309e-01
624.80	9.245e-01
625.40	9.917e-01
626.10	7.546e-01
626.80	8.621e-01
627.50	8.182e-01
628.20	5.855e-01
628.80	9.642e-01
629.50	6.710e-01
630.20	9.355e-01
630.90	7.472e-01
631.50	9.374e-01
632.20	5.396e-01
632.90	5.987e-01
633.50	8.355e-01
634.20	9.842e-01
634.90	6.469e-01
635.60	8.118e-01
636.20	8.326e-01
636.90	8.864e-01
637.60	9.130e-01
638.20	5.737e-01
638.90	6.770e-01
639.60	7.003e-01
640.30	4.989e-01
640.90	5.524e-01
641.60	5.406e-01
642.30	6.408e-01
643.00	9.145e-01
643.60	6.335e-01
644.30	7.115e-01
645.00	5.866e-01
645.70	1.060e+00
646.30	6.559e-01
647.00	8.517e-01
647.70	9.173e-01
648.30	9.834e-01
649.00	7.764e-01
649.70	7.441e-01
650.30	1.054e+00
651.00	9.389e-01
651.70	8.190e-01
652.30	8.503e-01
653.00	6.188e-01
653.70	7.462e-01
654.40	8.242e-01
655.00	8.234e-01
655.70	8.051e-01
656.40	9.077e-01
657.10	6.199e-01
657.80	6.979e-01
658.40	7.757e-01
659.10	5.732e-01
659.80	5.586e-01
660.50	8.648e-01
661.20	9.474e-01
661.80	6.931e-01
662.50	9.049e-01
663.20	7.149e-01
663.90	4.779e-01
664.60	7.716e-01
665.20	8.163e-01
665.90	8.919e-01
666.60	7.374e-01
667.30	8.761e-01
668.00	6.455e-01
668.70	6.585e-01
669.30	6.583e-01
670.00	9.447e-01
670.70	7.015e-01
671.40	6.470e-01
672.10	7.951e-01
672.80	7.082e-01
673.40	7.886e-01
674.10	8.599e-01
674.80	6.554e-01
675.50	6.501e-01
676.20	6.725e-01
676.90	4.983e-01
677.50	5.419e-01
678.20	7.715e-01
678.90	9.000e-01
679.60	7.612e-01
680.30	7.182e-01
681.00	7.563e-01
681.70	1.141e+00
682.40	6.699e-01
683.10	7.141e-01
683.70	8.321e-01
684.40	6.046e-01
685.10	6.542e-01
685.80	6.233e-01
686.50	9.155e-01
687.20	9.599e-01
687.90	8.719e-01
688.60	8.194e-01
689.30	1.003e+00
690.00	5.961e-01
690.70	7.033e-01
691.40	7.412e-01
692.00	7.221e-01
692.70	7.782e-01
693.40	8.942e-01
694.10	7.347e-01
694.80	8.584e-01
695.50	7.754e-01
696.20	5.429e-01
696.90	8.539e-01
697.60	7.851e-01
698.30	7.444e-01
699.00	7.384e-01
699.70	6.701e-01
700.40	6.966e-01
701.10	7.109e-01
701.80	8.696e-01
702.50	6.194e-01
703.20	6.893e-01
703.90	7.137e-01
704.60	5.209e-01
705.30	4.506e-01
706.00	5.101e-01
706.70	6.954e-01
707.40	7.403e-01
708.10	6.511e-01
708.80	7.158e-01
709.50	5.833e-01
710.20	6.011e-01
710.90	7.967e-01
711.60	8.347e-01
712.30	4.559e-01
713.00	6.006e-01
713.70	6.831e-01
714.50	9.966e-01
715.20	4.649e-01
715.90	5.880e-01
716.60	7.234e-01
717.30	1.076e+00
718.00	7.375e-01
718.70	6.674e-01
719.40	7.666e-01
720.10	7.978e-01
720.80	7.181e-01
721.60	9.014e-01
722.30	6.545e-01
723.00	6.799e-01
723.70	9.075e-01
724.40	8.523e-01
725.10	5.579e-01
725.80	7.863e-01
726.50	1.019e+00
727.20	6.028e-01
727.90	7.559e-01
728.60	1.018e+00
729.40	6.678e-01
730.10	6.731e-01
730.80	3.404e-01
731.50	8.863e-01
732.20	8.139e-01
732.90	7.881e-01
733.70	6.562e-01
734.40	5.113e-01
735.10	6.210e-01
735.80	6.053e-01
736.50	7.473e-01
737.20	6.191e-01
737.90	6.971e-01
738.70	7.519e-01
739.40	5.752e-01
740.10	9.602e-01
740.80	5.907e-01
741.50	7.315e-01
742.20	8.426e-01
742.90	8.604e-01
743.60	5.783e-01
744.40	9.845e-01
745.10	6.988e-01
745.80	7.614e-01
746.50	5.537e-01
747.20	8.090e-01
748.00	5.313e-01
748.70	6.127e-01
749.40	9.536e-01
750.10	6.096e-01
750.90	8.853e-01
751.60	5.303e-01
752.30	9.303e-01
753.00	6.097e-01
753.70	4.147e-01
754.50	6.362e-01
755.20	6.700e-01
755.90	6.337e-01
756.60	6.849e-01
757.40	6.186e-01
758.10	8.357e-01
758.80	7.403e-01
759.50	5.919e-01
760.30	8.812e-01
761.00	6.400e-01
761.70	7.854e-01
762.40	7.757e-01
763.20	8.829e-01
763.90	1.155e+00
764.60	6.912e-01
765.40	7.229e-01
766.10	9.909e-01
766.80	5.931e-01
767.60	8.429e-01
768.30	8.100e-01
769.00	7.039e-01
769.80	6.684e-01
770.50	7.556e-01
771.20	8.904e-01
772.00	5.777e-01
772.70	5.626e-01
773.40	8.087e-01
774.20	5.987e-01
774.90	1.032e+00
775.60	9.729e-01
776.40	9.819e-01
777.10	1.008e+00
777.90	5.159e-01
778.60	7.992e-01
779.30	9.704e-01
780.10	6.654e-01
780.80	7.648e-01
781.60	7.373e-01
782.30	6.923e-01
783.10	5.464e-01
783.80	6.055e-01
784.50	6.810e-01
785.30	7.397e-01
786.00	8.463e-01
786.80	7.502e-01
787.50	4.676e-01
788.20	1.039e+00
789.00	8.579e-01
789.70	9.586e-01
790.40	7.558e-01
791.20	9.256e-01
791.90	5.978e-01
792.70	6.982e-01
793.40	8.201e-01
794.10	7.362e-01
794.90	7.216e-01
795.60	9.405e-01
796.40	9.224e-01
797.10	8.104e-01
797.90	7.777e-01
798.60	9.305e-01
799.40	8.708e-01
800.10	7.655e-01
800.90	7.978e-01
801.60	7.262e-01
802.40	7.694e-01
803.10	8.414e-01
803.90	5.282e-01
804.60	6.317e-01
805.40	7.092e-01
806.10	7.768e-01
806.90	7.085e-01
807.60	5.256e-01
808.40	7.489e-01
809.10	5.232e-01
809.90	7.944e-01
810.60	9.131e-01
811.40	8.166e-01
812.10	5.348e-01
812.90	8.308e-01
813.60	5.916e-01
814.40	5.909e-01
815.10	8.603e-01
815.90	8.195e-01
816.70	6.230e-01
817.40	7.211e-01
818.20	8.446e-01
818.90	8.339e-01
819.70	8.147e-01
820.50	8.410e-01
821.20	1.025e+00
822.00	4.997e-01
822.80	8.130e-01
823.50	6.981e-01
824.30	9.271e-01
825.00	7.272e-01
825.80	7.554e-01
826.60	7.453e-01
827.30	7.718e-01
828.10	5.290e-01
828.80	5.468e-01
829.60	8.969e-01
830.40	5.316e-01
831.10	6.591e-01
831.90	6.246e-01
832.60	5.095e-01
833.40	9.152e-01
834.20	7.562e-01
834.90	7.879e-01
835.70	5.691e-01
836.50	5.784e-01
837.20	6.159e-01
838.00	5.707e-01
838.80	7.191e-01
839.50	7.301e-01
840.30	7.191e-01
841.10	7.233e-01
841.80	8.794e-01
842.60	8.636e-01
843.40	4.738e-01
844.20	6.127e-01
844.90	5.608e-01
845.70	6.792e-01
846.50	6.759e-01
847.20	8.235e-01
848.00	8.773e-01
848.80	4.425e-01
849.50	7.180e-01
850.30	8.662e-01
851.10	5.792e-01
851.80	4.435e-01
852.60	5.518e-01
853.40	6.275e-01
854.20	8.019e-01
854.90	7.665e-01
855.70	7.506e-01
856.50	7.726e-01
857.20	5.912e-01
858.00	7.243e-01
858.80	8.118e-01
859.60	6.373e-01
860.30	5.565e-01
861.10	7.617e-01
861.90	7.102e-01
862.70	1.067e+00
863.50	5.111e-01
864.30	9.464e-01
865.00	7.531e-01
865.80	6.863e-01
866.60	9.684e-01
867.40	5.326e-01
868.20	6.452e-01
869.00	6.431e-01
869.70	5.096e-01
870.50	8.584e-01
871.30	7.018e-01
872.10	6.982e-01
872.90	1.014e+00
873.60	9.034e-01
874.40	6.288e-01
875.20	9.004e-01
876.00	8.784e-01
876.80	7.460e-01
877.50	7.710e-01
878.30	6.657e-01
879.10	5.239e-01
879.90	6.705e-01
880.70	5.997e-01
881.50	7.797e-01
882.20	7.211e-01
883.00	5.498e-01
883.80	7.286e-01
884.60	6.639e-01
885.40	7.639e-01
886.20	7.145e-01
887.00	9.713e-01
887.80	7.870e-01
888.60	6.390e-01
889.40	6.617e-01
890.20	8.649e-01
891.00	8.947e-01
891.80	7.008e-01
892.60	6.666e-01
893.30	7.631e-01
894.10	7.467e-01
894.90	7.282e-01
895.70	5.325e-01
896.50	6.719e-01
897.30	7.652e-01
898.10	8.739e-01
898.90	4.585e-01
899.70	6.665e-01
900.50	1.088e+00
901.30	5.478e-01
902.10	8.951e-01
902.90	9.894e-01
903.70	9.311e-01
904.50	5.408e-01
905.30	7.034e-01
906.10	9.373e-01
906.90	6.799e-01
907.70	5.808e-01
908.50	5.190e-01
909.30	7.190e-01
910.10	8.897e-01
910.90	7.111e-01
911.70	7.445e-01
912.50	7.447e-01
913.30	7.164e-01
914.20	8.245e-01
915.00	9.738e-01
915.80	6.554e-01
916.60	9.234e-01
917.40	6.232e-01
918.20	9.693e-01
919.00	7.184e-01
919.80	8.805e-01
920.60	7.197e-01
921.50	6.823e-01
922.30	7.256e-01
923.10	8.948e-01
923.90	6.319e-01
924.70	7.557e-01
925.50	6.903e-01
926.30	9.247e-01
927.10	6.649e-01
927.90	9.480e-01
928.70	8.500e-01
929.60	8.268e-01
930.40	7.101e-01
931.20	6.922e-01
932.00	8.247e-01
932.80	7.496e-01
933.60	7.404e-01
934.50	6.677e-01
935.30	6.008e-01
936.10	9.271e-01
936.90	6.355e-01
937.70	8.256e-01
938.60	8.796e-01
939.40	6.684e-01
940.20	6.642e-01
941.00	7.546e-01
941.80	7.639e-01
942.60	7.371e-01
943.50	6.351e-01
944.30	8.338e-01
945.10	6.884e-01
945.90	7.250e-01
946.70	5.848e-01
947.60	7.221e-01
948.40	8.224e-01
949.20	1.006e+00
950.00	8.635e-01
950.80	7.539e-01
951.70	5.219e-01
952.50	8.364e-01
953.30	4.876e-01
954.20	7.359e-01
955.00	7.942e-01
955.80	6.291e-01
956.60	6.554e-01
957.50	6.881e-01
958.30	8.353e-01
959.10	5.927e-01
959.90	5.962e-01
960.80	7.155e-01
961.60	4.269e-01
962.40	5.815e-01
963.30	6.265e-01
964.10	5.411e-01
964.90	6.684e-01
965.80	4.540e-01
966.60	8.670e-01
967.40	8.305e-01
968.30	5.025e-01
969.10	6.451e-01
969.90	5.797e-01
970.80	7.906e-01
971.60	1.114e+00
972.50	8.379e-01
973.30	5.829e-01
974.10	5.463e-01
975.00	8.262e-01
975.80	7.714e-01
976.60	7.522e-01
977.50	7.057e-01
978.30	6.530e-01
979.20	6.055e-01
980.00	3.073e-01
980.80	6.550e-01
981.70	9.848e-01
982.50	9.499e-01
983.40	5.047e-01
984.20	7.278e-01
985.00	5.432e-01
985.90	7.375e-01
986.70	7.002e-01
987.60	7.095e-01
988.40	8.016e-01
989.20	6.959e-01
990.10	5.467e-01
990.90	6.355e-01
991.80	9.558e-01
992.60	6.295e-01
993.50	5.436e-01
994.30	6.531e-01
995.10	6.938e-01
996.00	6.318e-01
996.80	8.560e-01
997.70	7.535e-01
998.60	7.533e-01
999.40	1.112e+00
1000.20	5.896e-01
1001.10	7.970e-01
1001.90	5.931e-01
1002.80	6.580e-01
1003.60	8.050e-01
1004.50	5.647e-01
1005.30	9.066e-01
1006.20	6.750e-01
1007.00	7.443e-01
1007.90	6.572e-01
1008.80	6.695e-01
1009.60	7.522e-01
1010.50	7.654e-01
1011.30	6.041e-01
1012.20	7.707e-01
1013.10	7.544e-01
1013.90	4.895e-01
1014.80	6.815e-01
1015.70	7.441e-01
1016.50	5.722e-01
1017.40	6.783e-01
1018.30	8.773e-01
1019.10	7.841e-01
1020.00	9.839e-01
1020.90	8.204e-01
1021.70	5.779e-01
1022.60	7.377e-01
1023.50	9.402e-01
1024.40	7.316e-01
1025.20	9.150e-01
1026.10	8.232e-01
1026.90	7.645e-01
1027.80	1.138e+00
1028.70	5.935e-01
1029.50	6.190e-01
1030.40	6.815e-01
1031.30	7.557e-01
1032.10	9.771e-01
1033.00	1.093e+00
1033.80	9.093e-01
1034.70	6.276e-01
1035.60	1.083e+00
1036.40	7.207e-01
1037.30	7.968e-01
1038.20	6.995e-01
1039.00	7.569e-01
1039.90	9.241e-01
1040.70	6.694e-01
1041.60	7.572e-01
1042.50	1.050e+00
1043.30	7.119e-01
1044.20	8.857e-01
1045.10	6.405e-01
1045.90	7.602e-01
1046.80	7.281e-01
1047.70	5.628e-01
1048.50	6.877e-01
1049.40	6.952e-01
1050.30	7.777e-01
1051.10	6.196e-01
1052.00	6.072e-01
1052.90	4.382e-01
1053.70	4.792e-01
1054.60	6.178e-01
1055.40	7.427e-01
1056.30	3.448e-01
1057.20	6.983e-01
1058.00	7.805e-01
1058.90	6.720e-01
1059.80	8.137e-01
1060.60	8.447e-01
1061.50	8.823e-01
1062.40	7.727e-01
1063.20	6.897e-01
1064.10	8.637e-01
1065.00	8.663e-01
1065.80	7.680e-01
1066.70	9.470e-01
1067.60	9.050e-01
1068.40	7.254e-01
1069.30	8.079e-01
1070.20	8.585e-01
1071.10	6.331e-01
1071.90	5.916e-01
1072.80	7.532e-01
1073.70	6.362e-01
1074.60	7.292e-01
1075.40	1.085e+00
1076.30	7.683e-01
1077.20	5.948e-01
1078.10	6.735e-01
1078.90	8.278e-01
1079.80	6.323e-01
1080.70	7.861e-01
1081.60	5.682e-01
1082.50	5.650e-01
1083.30	7.506e-01
1084.20	7.205e-01
1085.10	8.712e-01
1086.00	7.223e-01
1086.90	6.013e-01
1087.80	7.553e-01
1088.60	6.061e-01
1089.50	8.479e-01
1090.40	6.128e-01
1091.30	6.528e-01
1092.20	6.685e-01
1093.10	6.699e-01
1093.90	7.525e-01
1094.80	7.395e-01
1095.70	6.797e-01
1096.60	5.682e-01
1097.50	6.288e-01
1098.40	6.861e-01
1099.30	7.015e-01
1100.10	7.044e-01
1101.00	5.733e-01
1101.90	8.084e-01
1102.80	7.579e-01
1103.70	9.030e-01
1104.60	9.437e-01
1105.50	8.394e-01
1106.40	5.430e-01
1107.20	1.114e+00
1108.10	7.837e-01
1109.00	9.768e-01
1109.90	8.481e-01
1110.80	6.833e-01
1111.70	1.035e+00
1112.60	1.024e+00
1113.50	7.642e-01
1114.40	4.970e-01
1115.30	8.835e-01
1116.20	6.775e-01
1117.00	7.728e-01
1117.90	6.751e-01
1118.80	6.614e-01
1119.70	6.074e-01
1120.60	8.548e-01
1121.50	5.418e-01
1122.40	8.098e-01
1123.30	6.584e-01
1124.20	7.365e-01
1125.10	8.186e-01
1126.00	6.729e-01
1126.90	6.744e-01
1127.80	6.462e-01
1128.70	6.635e-01
1129.50	8.743e-01
1130.40	1.077e+00
1131.30	9.286e-01
1132.20	8.193e-01
1133.10	5.497e-01
1134.00	7.617e-01
1134.90	8.272e-01
1135.80	4.572e-01
1136.70	5.383e-01
1137.60	7.852e-01
1138.50	6.694e-01
1139.40	7.859e-01
1140.30	7.015e-01
1141.20	6.024e-01
1142.10	7.792e-01
1143.00	7.586e-01
1143.90	7.009e-01
1144.80	7.254e-01
1145.70	7.499e-01
1146.60	6.679e-01
1147.50	6.348e-01
1148.40	1.321e+00
1149.40	7.654e-01
1150.30	9.715e-01
1151.20	8.187e-01
1152.10	7.468e-01
1153.00	6.258e-01
1153.90	5.646e-01
1154.80	7.892e-01
